year,schoolID,propClinical,propJunior,propSenior,over70,over70Clinical,under40,under40Clinical,female,femaleClinical,femaleClinicalOnly,minority,minorityClinical,minorityClinicalOnly,minorityFemale,minorityMale,age,propCollegeDeg,propLawDeg,propAdvLawDeg,propGradDeg,private,uncappedYear,HBCU,continental
1971,S18,0,0.478260869565217,0.521739130434783,0,0,0.590909090909091,0.590909090909091,0,0,,0.0434782608695652,0.0434782608695652,,0,0.0434782608695652,40.9545454545455,0.782608695652174,0.956521739130435,0.0869565217391304,0.0869565217391304,0,1994,0,1
1975,S18,0,0.318181818181818,0.681818181818182,0,0,0.636363636363636,0.636363636363636,0.181818181818182,0.181818181818182,,0,0,,0,0,42.5,0.772727272727273,1,0.0909090909090909,0.0909090909090909,0,1994,0,1
1976,S18,0,0.37037037037037,0.62962962962963,0,0,0.692307692307692,0.692307692307692,0.185185185185185,0.185185185185185,,0,0,,0,0,41.1538461538462,0.777777777777778,0.962962962962963,0.0740740740740741,0.0740740740740741,0,1994,0,1
1977,S18,0,0.333333333333333,0.666666666666667,0,0,0.666666666666667,0.666666666666667,0.185185185185185,0.185185185185185,,0,0,,0,0,41.8148148148148,0.814814814814815,1,0.111111111111111,0.111111111111111,0,1994,0,1
1978,S18,0,0.307692307692308,0.692307692307692,0,0,0.461538461538462,0.461538461538462,0.153846153846154,0.153846153846154,,0,0,,0,0,41.8076923076923,0.846153846153846,1,0.153846153846154,0.153846153846154,0,1994,0,1
1979,S18,0,0.230769230769231,0.769230769230769,0,0,0.423076923076923,0.423076923076923,0.153846153846154,0.153846153846154,,0,0,,0,0,42.8076923076923,0.846153846153846,1,0.153846153846154,0.153846153846154,0,1994,0,1
1980,S18,0,0.148148148148148,0.851851851851852,0,0,0.407407407407407,0.407407407407407,0.148148148148148,0.148148148148148,,0,0,,0,0,44.1851851851852,0.851851851851852,1,0.148148148148148,0.148148148148148,0,1994,0,1
1981,S18,0,0.225806451612903,0.774193548387097,0,0,0.483870967741936,0.483870967741936,0.161290322580645,0.161290322580645,,0.032258064516129,0.032258064516129,,0.032258064516129,0,43.3548387096774,0.870967741935484,1,0.161290322580645,0.161290322580645,0,1994,0,1
1982,S18,0,0.2,0.8,0,0,0.4,0.4,0.166666666666667,0.166666666666667,,0.0333333333333333,0.0333333333333333,,0.0333333333333333,0,44.5666666666667,0.866666666666667,1,0.133333333333333,0.133333333333333,0,1994,0,1
1983,S18,0,0.225806451612903,0.774193548387097,0,0,0.419354838709677,0.419354838709677,0.193548387096774,0.193548387096774,,0.032258064516129,0.032258064516129,,0.032258064516129,0,45.2903225806452,0.870967741935484,1,0.129032258064516,0.129032258064516,0,1994,0,1
1984,S18,0,0.166666666666667,0.833333333333333,0,0,0.333333333333333,0.333333333333333,0.2,0.2,,0.0333333333333333,0.0333333333333333,,0.0333333333333333,0,46.5,0.866666666666667,1,0.133333333333333,0.133333333333333,0,1994,0,1
1985,S18,0,0.133333333333333,0.866666666666667,0,0,0.366666666666667,0.366666666666667,0.2,0.2,,0.0333333333333333,0.0333333333333333,,0.0333333333333333,0,46.5,0.866666666666667,1,0.133333333333333,0.133333333333333,0,1994,0,1
1986,S18,0,0.103448275862069,0.896551724137931,0,0,0.344827586206897,0.344827586206897,0.206896551724138,0.206896551724138,,0.0689655172413793,0.0689655172413793,,0.0344827586206897,0.0344827586206897,45.6551724137931,0.827586206896552,1,0.137931034482759,0.137931034482759,0,1994,0,1
1987,S18,0,0.0689655172413793,0.931034482758621,0,0,0.137931034482759,0.137931034482759,0.172413793103448,0.172413793103448,,0.0344827586206897,0.0344827586206897,,0,0.0344827586206897,46.6206896551724,0.827586206896552,1,0.137931034482759,0.137931034482759,0,1994,0,1
2006,S180,0,0.352941176470588,0.647058823529412,0.117647058823529,0.117647058823529,0.176470588235294,0.176470588235294,0.411764705882353,0.411764705882353,,0.176470588235294,0.176470588235294,,0.176470588235294,0,54.6470588235294,0.764705882352941,1,0.352941176470588,0.352941176470588,1,,0,1
2007,S180,0,0.388888888888889,0.611111111111111,0.111111111111111,0.111111111111111,0.222222222222222,0.222222222222222,0.5,0.5,,0.166666666666667,0.166666666666667,,0.166666666666667,0,51.3888888888889,0.777777777777778,1,0.333333333333333,0.333333333333333,1,,0,1
2009,S180,0,0.473684210526316,0.526315789473684,0.105263157894737,0.105263157894737,0.368421052631579,0.368421052631579,0.473684210526316,0.473684210526316,,0.368421052631579,0.368421052631579,,0.315789473684211,0.0526315789473684,49.421052631579,0.894736842105263,1,0.315789473684211,0.315789473684211,1,,0,1
2010,S180,0,0.45,0.55,0.1,0.1,0.4,0.4,0.5,0.5,,0.35,0.35,,0.3,0.05,49.6,0.85,1,0.35,0.35,1,,0,1
2011,S180,0,0.45,0.55,0.1,0.1,0.35,0.35,0.5,0.5,,0.35,0.35,,0.3,0.05,50.6,0.85,1,0.35,0.35,1,,0,1
2012,S180,0,0.4,0.6,0.1,0.1,0.3,0.3,0.5,0.5,,0.3,0.3,,0.3,0,53.2,0.8,1,0.4,0.4,1,,0,1
2013,S180,0,0.333333333333333,0.666666666666667,0.111111111111111,0.111111111111111,0.222222222222222,0.222222222222222,0.444444444444444,0.444444444444444,,0.222222222222222,0.222222222222222,,0.222222222222222,0,55.7777777777778,0.777777777777778,1,0.444444444444444,0.444444444444444,1,,0,1
2008,S180,0,0.307692307692308,0.692307692307692,0.153846153846154,0.153846153846154,0.230769230769231,0.230769230769231,0.461538461538462,0.461538461538462,,0.230769230769231,0.230769230769231,,0.230769230769231,0,52.6923076923077,0.846153846153846,1,0.384615384615385,0.384615384615385,1,,0,1
2014,S180,0,0.142857142857143,0.857142857142857,0.142857142857143,0.142857142857143,0,0,0.285714285714286,0.285714285714286,,0.142857142857143,0.142857142857143,,0.142857142857143,0,61.5714285714286,0.714285714285714,1,0.571428571428571,0.571428571428571,1,,0,1
2015,S180,0,0.142857142857143,0.857142857142857,0.285714285714286,0.285714285714286,0,0,0.285714285714286,0.285714285714286,,0.142857142857143,0.142857142857143,,0.142857142857143,0,62.5714285714286,0.714285714285714,1,0.571428571428571,0.571428571428571,1,,0,1
2016,S180,0,0.4,0.6,0.2,0.2,0.4,0.4,0.5,0.5,,0.1,0.1,,0.1,0,53.1,0.8,1,0.4,0.4,1,,0,1
2017,S180,0,0.416666666666667,0.583333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,,0.166666666666667,0.166666666666667,,0.0833333333333333,0.0833333333333333,51.5833333333333,0.75,1,0.333333333333333,0.333333333333333,1,,0,1
2006,S181,0.0666666666666667,0.533333333333333,0.4,0.0714285714285714,0.0714285714285714,0.214285714285714,0.214285714285714,0.142857142857143,0.2,1,0.0714285714285714,0.0666666666666667,0,0,0.0714285714285714,49.4285714285714,1,1,0.214285714285714,0.214285714285714,1,,0,1
2007,S181,0.0666666666666667,0.6,0.333333333333333,0,0,0.285714285714286,0.285714285714286,0.142857142857143,0.2,1,0,0,0,0,0,47.7857142857143,1,1,0.214285714285714,0.214285714285714,1,,0,1
2008,S181,0,0.727272727272727,0.272727272727273,0,0,0.272727272727273,0.272727272727273,0.181818181818182,0.181818181818182,,0,0,,0,0,47.4545454545455,1,1,0.272727272727273,0.272727272727273,1,,0,1
2009,S181,0,0.8,0.2,0,0,0.266666666666667,0.266666666666667,0.133333333333333,0.133333333333333,,0,0,,0,0,48.1333333333333,0.933333333333333,1,0.266666666666667,0.266666666666667,1,,0,1
2010,S181,0,0.8125,0.1875,0,0,0.25,0.25,0.1875,0.1875,,0,0,,0,0,49.125,0.875,1,0.25,0.25,1,,0,1
2011,S181,0,0.8125,0.1875,0,0,0.1875,0.1875,0.25,0.25,,0.0625,0.0625,,0.0625,0,47.3125,0.875,1,0.1875,0.1875,1,,0,1
2016,S181,0,0.7,0.3,0.0625,0.0625,0.125,0.125,0.4,0.4,,0.05,0.05,,0.05,0,56.125,0.75,0.8,0.25,0.25,1,,0,1
2017,S181,0,0.7,0.3,0.0625,0.0625,0.0625,0.0625,0.4,0.4,,0.05,0.05,,0.05,0,57.125,0.75,0.8,0.25,0.25,1,,0,1
2012,S181,0,0.666666666666667,0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,,0,0,,0,0,50.3333333333333,0.666666666666667,1,0.333333333333333,0.333333333333333,1,,0,1
2013,S181,0,0.5,0.5,0,0,0,0,0,0,,0,0,,0,0,51,1,1,0.5,0.5,1,,0,1
2014,S181,0,1,0,0,0,0,0,0,0,,0,0,,0,0,46,1,1,0,0,1,,0,1
2015,S181,0,1,0,0,0,0,0,0,0,,0,0,,0,0,47,1,1,0,0,1,,0,1
2014,S182,0,0.666666666666667,0.333333333333333,0,0,0.181818181818182,0.181818181818182,0.333333333333333,0.333333333333333,,0.25,0.25,,0.0833333333333333,0.166666666666667,49.4545454545455,0.666666666666667,0.75,0.166666666666667,0.166666666666667,1,,0,1
2015,S182,0,0.666666666666667,0.333333333333333,0,0,0.0909090909090909,0.0909090909090909,0.333333333333333,0.333333333333333,,0.25,0.25,,0.0833333333333333,0.166666666666667,50.4545454545455,0.666666666666667,0.75,0.166666666666667,0.166666666666667,1,,0,1
2016,S182,0,0.666666666666667,0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,,0.25,0.25,,0.0833333333333333,0.166666666666667,51.4545454545455,0.666666666666667,0.75,0.166666666666667,0.166666666666667,1,,0,1
2017,S182,0,0.583333333333333,0.416666666666667,0,0,0,0,0.333333333333333,0.333333333333333,,0.166666666666667,0.166666666666667,,0,0.166666666666667,52.7,0.583333333333333,0.666666666666667,0.166666666666667,0.166666666666667,1,,0,1
1989,S184,0,0.666666666666667,0.333333333333333,0,0,0.428571428571429,0.428571428571429,0,0,,0,0,,0,0,44.4285714285714,0.666666666666667,0.777777777777778,0.111111111111111,0.111111111111111,1,1994,0,1
1990,S184,0,0.727272727272727,0.272727272727273,0,0,0.545454545454545,0.545454545454545,0.0909090909090909,0.0909090909090909,,0,0,,0,0,43.2727272727273,0.909090909090909,1,0.0909090909090909,0.0909090909090909,1,1994,0,1
1994,S184,0,0.75,0.25,0,0,0.5,0.5,0.125,0.125,,0.125,0.125,,0,0.125,42.5625,0.9375,1,0.1875,0.1875,1,1994,0,1
1995,S184,0,0.75,0.25,0,0,0.5,0.5,0.1875,0.1875,,0.1875,0.1875,,0.0625,0.125,42.625,0.9375,1,0.25,0.25,1,1994,0,1
1996,S184,0,0.6875,0.3125,0.0625,0.0625,0.4375,0.4375,0.1875,0.1875,,0.1875,0.1875,,0.0625,0.125,44.1875,0.9375,1,0.1875,0.1875,1,1994,0,1
1997,S184,0,0.666666666666667,0.333333333333333,0.0666666666666667,0.0666666666666667,0.4,0.4,0.133333333333333,0.133333333333333,,0.2,0.2,,0.0666666666666667,0.133333333333333,45.7333333333333,0.933333333333333,1,0.2,0.2,1,1994,0,1
1998,S184,0,0.625,0.375,0.0416666666666667,0.0416666666666667,0.416666666666667,0.416666666666667,0.166666666666667,0.166666666666667,,0.291666666666667,0.291666666666667,,0.125,0.166666666666667,45,0.958333333333333,1,0.291666666666667,0.291666666666667,1,1994,0,1
1999,S184,0,0.64,0.36,0.0416666666666667,0.0416666666666667,0.375,0.375,0.12,0.12,,0.28,0.28,,0.12,0.16,45.875,0.92,0.96,0.28,0.28,1,1994,0,1
2000,S184,0,0.68,0.32,0.0416666666666667,0.0416666666666667,0.25,0.25,0.2,0.2,,0.32,0.32,,0.2,0.12,47.4583333333333,0.88,0.96,0.4,0.4,1,1994,0,1
2001,S184,0,0.64,0.36,0.04,0.04,0.24,0.24,0.2,0.2,,0.32,0.32,,0.2,0.12,47,0.92,1,0.44,0.44,1,1994,0,1
2002,S184,0,0.56,0.44,0,0,0.2,0.2,0.16,0.16,,0.32,0.32,,0.16,0.16,47.48,0.92,1,0.48,0.48,1,1994,0,1
2003,S184,0,0.592592592592593,0.407407407407407,0,0,0.111111111111111,0.111111111111111,0.148148148148148,0.148148148148148,,0.259259259259259,0.259259259259259,,0.111111111111111,0.148148148148148,48,0.925925925925926,1,0.481481481481482,0.481481481481482,1,1994,0,1
2004,S184,0,0.6,0.4,0,0,0.04,0.04,0.16,0.16,,0.28,0.28,,0.12,0.16,48.72,0.92,1,0.52,0.52,1,1994,0,1
2005,S184,0,0.5,0.5,0,0,0.0416666666666667,0.0416666666666667,0.166666666666667,0.166666666666667,,0.291666666666667,0.291666666666667,,0.125,0.166666666666667,50.0416666666667,0.916666666666667,1,0.541666666666667,0.541666666666667,1,1994,0,1
2006,S184,0,0.5,0.5,0.0384615384615385,0.0384615384615385,0.0384615384615385,0.0384615384615385,0.153846153846154,0.153846153846154,,0.269230769230769,0.269230769230769,,0.115384615384615,0.153846153846154,51.1923076923077,0.923076923076923,1,0.576923076923077,0.576923076923077,1,1994,0,1
2007,S184,0,0.481481481481482,0.518518518518519,0,0,0.037037037037037,0.037037037037037,0.185185185185185,0.185185185185185,,0.185185185185185,0.185185185185185,,0.111111111111111,0.0740740740740741,52.1481481481482,0.925925925925926,0.962962962962963,0.518518518518519,0.518518518518519,1,1994,0,1
2008,S184,0,0.482758620689655,0.517241379310345,0,0,0.0689655172413793,0.0689655172413793,0.172413793103448,0.172413793103448,,0.137931034482759,0.137931034482759,,0.103448275862069,0.0344827586206897,52.7931034482759,0.896551724137931,0.96551724137931,0.517241379310345,0.517241379310345,1,1994,0,1
2009,S184,0,0.5,0.5,0,0,0.0357142857142857,0.0357142857142857,0.178571428571429,0.178571428571429,,0.142857142857143,0.142857142857143,,0.107142857142857,0.0357142857142857,53.8571428571429,0.892857142857143,0.964285714285714,0.5,0.5,1,1994,0,1
2010,S184,0,0.407407407407407,0.592592592592593,0.037037037037037,0.037037037037037,0,0,0.185185185185185,0.185185185185185,,0.148148148148148,0.148148148148148,,0.111111111111111,0.037037037037037,54.9259259259259,0.888888888888889,0.962962962962963,0.518518518518519,0.518518518518519,1,1994,0,1
2011,S184,0,0.444444444444444,0.555555555555556,0.0740740740740741,0.0740740740740741,0.0740740740740741,0.0740740740740741,0.185185185185185,0.185185185185185,,0.148148148148148,0.148148148148148,,0.111111111111111,0.037037037037037,54.1481481481482,0.962962962962963,0.962962962962963,0.481481481481482,0.481481481481482,1,1994,0,1
2012,S184,0,0.481481481481482,0.518518518518519,0.0740740740740741,0.0740740740740741,0.111111111111111,0.111111111111111,0.222222222222222,0.222222222222222,,0.185185185185185,0.185185185185185,,0.148148148148148,0.037037037037037,54.0740740740741,0.925925925925926,0.962962962962963,0.407407407407407,0.407407407407407,1,1994,0,1
2013,S184,0,0.5,0.5,0.0384615384615385,0.0384615384615385,0.115384615384615,0.115384615384615,0.230769230769231,0.230769230769231,,0.192307692307692,0.192307692307692,,0.153846153846154,0.0384615384615385,54.3846153846154,0.923076923076923,1,0.423076923076923,0.423076923076923,1,1994,0,1
2014,S184,0,0.444444444444444,0.555555555555556,0.0769230769230769,0.0769230769230769,0.115384615384615,0.115384615384615,0.259259259259259,0.259259259259259,,0.185185185185185,0.185185185185185,,0.148148148148148,0.037037037037037,55.3846153846154,0.888888888888889,0.962962962962963,0.407407407407407,0.407407407407407,1,1994,0,1
2015,S184,0.0476190476190476,0.285714285714286,0.666666666666667,0,0.05,0.105263157894737,0.1,0.2,0.238095238095238,1,0.15,0.19047619047619,1,0.1,0.05,57.25,0.9,0.95,0.3,0.3,1,1994,0,1
2016,S184,0.0454545454545455,0.363636363636364,0.590909090909091,0,0.0454545454545455,0.0952380952380952,0.0909090909090909,0.142857142857143,0.181818181818182,1,0.19047619047619,0.227272727272727,1,0.0952380952380952,0.0952380952380952,59.1363636363636,0.904761904761905,1,0.333333333333333,0.333333333333333,1,1994,0,1
1989,S185,0.0303030303030303,0.333333333333333,0.636363636363636,0,0,0.25,0.242424242424242,0.25,0.272727272727273,1,0.09375,0.0909090909090909,0,0.03125,0.0625,45.9090909090909,0.84375,1,0.28125,0.28125,1,1994,0,1
1990,S185,0.0769230769230769,0.384615384615385,0.538461538461538,0,0,0.25,0.256410256410256,0.25,0.256410256410256,0.333333333333333,0.0833333333333333,0.0769230769230769,0,0.0277777777777778,0.0555555555555556,46.2564102564103,0.861111111111111,1,0.277777777777778,0.277777777777778,1,1994,0,1
1991,S185,0.0769230769230769,0.358974358974359,0.564102564102564,0,0,0.222222222222222,0.205128205128205,0.25,0.256410256410256,0.333333333333333,0.0833333333333333,0.0769230769230769,0,0.0277777777777778,0.0555555555555556,47.2564102564103,0.861111111111111,1,0.277777777777778,0.277777777777778,1,1994,0,1
1992,S185,0,0.465116279069768,0.534883720930233,0,0,0.232558139534884,0.232558139534884,0.302325581395349,0.302325581395349,,0.0697674418604651,0.0697674418604651,,0.0232558139534884,0.0465116279069768,47.2558139534884,0.883720930232558,1,0.27906976744186,0.27906976744186,1,1994,0,1
1993,S185,0,0.41304347826087,0.586956521739131,0,0,0.239130434782609,0.239130434782609,0.282608695652174,0.282608695652174,,0.0869565217391304,0.0869565217391304,,0.0217391304347826,0.0652173913043478,47.0217391304348,0.891304347826087,1,0.304347826086957,0.304347826086957,1,1994,0,1
1994,S185,0,0.395833333333333,0.604166666666667,0.0208333333333333,0.0208333333333333,0.25,0.25,0.291666666666667,0.291666666666667,,0.0833333333333333,0.0833333333333333,,0.0208333333333333,0.0625,47.4791666666667,0.895833333333333,1,0.291666666666667,0.291666666666667,1,1994,0,1
1995,S185,0,0.36734693877551,0.63265306122449,0.0204081632653061,0.0204081632653061,0.204081632653061,0.204081632653061,0.285714285714286,0.285714285714286,,0.0816326530612245,0.0816326530612245,,0.0204081632653061,0.0612244897959184,48.2448979591837,0.897959183673469,1,0.306122448979592,0.306122448979592,1,1994,0,1
1996,S185,0,0.39622641509434,0.60377358490566,0.0188679245283019,0.0188679245283019,0.226415094339623,0.226415094339623,0.30188679245283,0.30188679245283,,0.0754716981132076,0.0754716981132076,,0.0377358490566038,0.0377358490566038,48.188679245283,0.905660377358491,1,0.30188679245283,0.30188679245283,1,1994,0,1
1997,S185,0,0.407407407407407,0.592592592592593,0.0185185185185185,0.0185185185185185,0.185185185185185,0.185185185185185,0.296296296296296,0.296296296296296,,0.0740740740740741,0.0740740740740741,,0.037037037037037,0.037037037037037,49.1296296296296,0.907407407407407,1,0.296296296296296,0.296296296296296,1,1994,0,1
1998,S185,0,0.421052631578947,0.578947368421053,0.0175438596491228,0.0175438596491228,0.175438596491228,0.175438596491228,0.280701754385965,0.280701754385965,,0.087719298245614,0.087719298245614,,0.0350877192982456,0.0526315789473684,50.1578947368421,0.912280701754386,1,0.298245614035088,0.298245614035088,1,1994,0,1
1999,S185,0,0.351851851851852,0.648148148148148,0.037037037037037,0.037037037037037,0.0925925925925926,0.0925925925925926,0.277777777777778,0.277777777777778,,0.0740740740740741,0.0740740740740741,,0.0185185185185185,0.0555555555555556,51.3148148148148,0.907407407407407,1,0.314814814814815,0.314814814814815,1,1994,0,1
2000,S185,0,0.321428571428571,0.678571428571429,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.321428571428571,0.321428571428571,,0.0714285714285714,0.0714285714285714,,0.0178571428571429,0.0535714285714286,51.7321428571429,0.892857142857143,1,0.303571428571429,0.303571428571429,1,1994,0,1
